code,iso,country,year,ACCESS,ACSAT,AGSUB,AZE,CHMORT,CLIMATE,CO2GDPd1,CO2GDPd2,CO2KWH,FORCH,FSOC,HAP,MPAEEZ,PACOVD,PACOVW,PM25,PM25EXBL,POPS,TCEEZ,WASTECXN,WATSUP,EH_AirQuality,EH_HealthImpacts,EH_WaterSanitation,EV_Agriculture,EV_BiodiversityHabitat,EV_ClimateEnergy,EV_Fisheries,EV_Forests,EV_WaterResources,EH,EV,EPI
4,AFG,Afghanistan,2003,38.2,2.88,100,0,25.3,NA,NA,NA,NA,52.35,NA,10.8,NA,1.65,3.35,95.16,78.06,0,NA,0,0,61.34,25.3,1.44,50,1.88,-911,-911,52.35,0,29.36,12.62,19.32
8,ALB,Albania,2003,100,43.54,100,NA,73.38,85.74,86.45,78.69,99.4,17.25,0,53.3,73.71,42.42,39.52,80.12,56.12,12,0,3.36,63.73,63.18,73.38,53.64,56,51.89,85.74,0,17.25,3.36,63.4,39.77,49.22
12,DZA,Algeria,2003,98.3,54.42,100,NA,59.79,37.53,26.2,28.62,55.48,26.24,34.38,96.5,48.04,37.12,19.43,100,92.09,80,33.08,34.64,37.34,96.2,59.79,45.88,90,34.86,37.53,33.73,26.24,34.64,67.29,37.25,49.27
24,AGO,Angola,2003,32.2,10.56,100,0,9.84,NA,NA,NA,NA,26.24,25.57,24.7,38.89,65.54,62.37,100,96.4,0,27.68,0,4.56,73.7,9.84,7.56,50,41.7,-911,26.62,26.24,0,30.37,24.28,26.72
28,ATG,Antigua and Barbuda,2003,85.9,41.71,NA,100,78.38,8.41,13.11,0,NA,NA,0,96.5,45.05,35.01,59.48,100,100,84,0,11.37,71.87,98.83,78.38,56.79,84,59.88,8.41,0,-911,11.37,78,26.8,47.28
32,ARG,Argentina,2003,85.9,53.34,100,50,81.41,16.79,13.6,22.06,11.47,0,21.15,95.8,64.53,29.1,35.9,100,100,84,16.15,11.75,69.33,98.6,81.41,61.33,92,44.88,16.79,18.65,0,11.75,80.45,24.82,47.07
51,ARM,Armenia,2003,98.6,44.89,100,100,76.75,39.91,72.39,13.68,89.95,74.82,NA,59.3,NA,73.14,73.94,79.1,55.4,84,NA,22.59,54.43,64.6,76.75,49.66,92,80.16,39.91,-911,74.82,22.59,63.67,53.05,57.3
36,AUS,Australia,2003,100,100,68.46,86,96.1,47.67,44.55,31.12,53.98,100,32.47,95,89.71,59.64,62.97,100,100,68,14.22,92.33,100,98.33,96.1,100,68.23,74.58,47.67,23.34,100,92.33,98.14,69.39,80.89
40,AUT,Austria,2003,100,100,8.16,NA,98.03,62.09,54.7,51.19,76.91,19.87,NA,95,NA,86.59,93.99,67.28,42.09,92,NA,79.05,100,68.12,98.03,100,50.08,86.59,62.09,-911,19.87,79.05,88.72,68.25,76.44
31,AZE,Azerbaijan,2003,97.2,22.81,100,NA,55.01,80.88,90,78.28,83.55,63.12,NA,78.3,NA,55.89,65.05,97.03,80.22,12,NA,13.15,23.16,85.18,55.01,22.99,56,55.89,80.88,-911,63.12,13.15,54.39,51.77,52.82
44,BHS,Bahamas,2003,85.9,42.49,NA,NA,65.26,0,0,0,NA,21.31,13.58,95,65.26,79.55,81.77,100,100,4,68.48,11.37,61.41,98.33,65.26,51.95,4,75.53,0,41.03,21.31,11.37,71.85,28.16,45.63
48,BHR,Bahrain,2003,91.9,86.81,NA,NA,84.3,39.57,32.21,26.74,56.9,NA,0,95,0,7.48,7.48,97.74,75.9,4,0,64.27,100,89.55,84.3,93.4,4,4.99,39.57,0,-911,64.27,89.08,30.45,53.9
50,BGD,Bangladesh,2003,38.9,11.07,39.6,NA,41.81,NA,NA,NA,NA,22.83,0,10.4,77.27,10.71,30.43,54.54,26.26,76,0,0,27.56,30.4,41.81,19.31,57.8,39.47,-911,0,22.83,0,30.51,20.05,24.24
52,BRB,Barbados,2003,85.9,49.79,NA,0,82.22,12.38,11,14.85,NA,NA,1.96,100,8.03,0.54,0.54,100,100,72,99.51,11.37,96.44,100,82.22,73.12,72,2.28,12.38,50.74,-911,11.37,85.11,16.87,44.16
112,BLR,Belarus,2003,100,53,100,NA,81.24,43.15,90,36.27,41.89,68.23,NA,94.4,NA,41.25,41.25,70.41,39.57,24,NA,86.45,93.6,68.13,81.24,73.3,62,41.25,43.15,-911,68.23,86.45,74.22,58.48,64.78
56,BEL,Belgium,2003,100,100,8.51,NA,95.21,64.47,61.8,35.28,70.09,23.64,0,95,0,85.88,85.88,69.45,37.77,84,0,60,100,67.41,95.21,100,46.26,57.25,64.47,0,23.64,60,87.54,50.11,65.08
84,BLZ,Belize,2003,85.9,37.83,100,NA,75.4,2.59,83.28,0,NA,4.69,0,83.1,96.15,99.65,98.21,100,100,76,0,2.28,40.13,94.37,75.4,38.98,88,98,2.59,0,4.69,2.28,69.58,30.59,46.19
204,BEN,Benin,2003,25.9,0,100,NA,20.26,NA,NA,NA,NA,NA,0,6.9,0,98.86,98.79,100,88.85,60,0,0.01,16.74,65.25,20.26,8.37,80,65.88,-911,0,-911,0.01,31.29,31.5,31.41
64,BTN,Bhutan,2003,69.2,8.05,100,NA,31.85,NA,NA,NA,NA,63.12,NA,47.4,NA,94.92,96.13,80.21,58.63,0,NA,0,39.88,62.08,31.85,23.96,50,94.92,-911,-911,63.12,0,39.3,50.06,45.76
68,BOL,Bolivia,2003,77.9,7.77,100,43,44.2,63.57,0,90,11.28,11.77,NA,66.1,NA,94.43,89.82,100,100,28,NA,11.3,28.83,88.7,44.2,18.3,64,79.84,63.57,-911,11.77,11.3,50.4,47.84,48.86
70,BIH,Bosnia and Herzegovina,2003,99.3,61.26,100,NA,86.38,31.71,34.14,17.86,57.95,100,NA,51.5,NA,2.42,2.42,85.1,61.87,4,NA,3.18,74.36,66.16,86.38,67.81,52,2.42,31.71,-911,100,3.18,73.45,24.37,44
72,BWA,Botswana,2003,40.9,14.55,NA,NA,42.77,16.57,61.98,11.37,6.12,NA,NA,53.9,NA,100,100,100,100,20,NA,0.95,59.04,84.63,42.77,36.8,20,100,16.57,-911,-911,0.95,54.73,37.98,44.68
76,BRA,Brazil,2003,97.6,28.26,42.4,30,63.66,53.82,52.02,26.19,79.65,10.81,32.98,90.5,80.64,80.54,71.94,100,98.2,80,29.66,10.87,55.32,96.23,63.66,41.79,61.2,65.78,53.82,31.32,10.81,10.87,67.23,39.89,50.83
96,BRN,Brunei Darussalam,2003,70.2,41.75,NA,NA,93.21,21.73,0,16,64.57,36.46,61.33,95,NA,100,100,100,99.28,68,70.88,37.84,100,98.09,93.21,70.87,68,100,21.73,66.1,36.46,37.84,87.39,53.55,67.09
100,BGR,Bulgaria,2003,100,98.41,25.27,NA,80.44,48.18,90,45.22,39.47,84.12,0,88.8,6.55,99.84,99.42,69.83,38.13,80,0,28.86,92.9,65.59,80.44,95.65,52.64,68.61,48.18,0,84.12,28.86,80.56,47.45,60.7
854,BFA,Burkina Faso,2003,8.8,0,100,NA,8.74,NA,NA,NA,NA,NA,NA,3.8,NA,83.75,83.75,100,100,68,NA,0.02,14.39,67.93,8.74,7.19,84,83.75,-911,-911,-911,0.02,27.95,45.72,38.61
108,BDI,Burundi,2003,4.3,10.58,100,NA,15.02,NA,NA,NA,NA,22.83,NA,2.6,NA,30.29,30.5,100,94.96,68,NA,0,19.81,65.85,15.02,15.2,84,30.29,-911,-911,22.83,0,32.02,21.63,25.79
116,KHM,Cambodia,2003,21.2,2.06,100,NA,40.35,NA,NA,NA,NA,0,0,7.5,36.78,100,100,100,99.28,20,0,0,5.95,68.93,40.35,4.01,60,78.93,-911,0,0,0,37.76,30.31,33.29
120,CMR,Cameroon,2003,46.9,10.9,100,62,19.05,62.13,41.76,63.79,58.84,43.06,0,19.4,0,46.21,57.92,100,97.48,76,0,0,14.81,72.29,19.05,12.86,88,41.53,62.13,0,43.06,0,34.73,34.62,34.67
124,CAN,Canada,2003,100,95.91,14.8,50,97.79,59.85,53.78,29.2,72.18,16.64,20.09,95,71.7,46.62,54.23,100,84.17,96,29.11,80.42,95.62,93.06,97.79,95.77,55.4,55.64,59.85,24.6,16.64,80.42,95.54,55.87,71.74
132,CPV,Cape Verde,2003,61.4,11.77,100,0,65.48,45.04,40.29,45.15,NA,NA,25,63.1,0,14.64,14.64,100,100,0,66.74,19.4,32.5,87.7,65.48,22.13,50,7.32,45.04,45.87,-911,19.4,58.44,27.81,40.06
140,CAF,Central African Republic,2003,6.9,3.44,100,NA,11.47,NA,NA,NA,NA,43.06,NA,2.6,NA,97,97.02,100,96.04,72,NA,0,13.56,66.21,11.47,8.5,86,97,-911,-911,43.06,0,28.73,50.55,41.82
148,TCD,Chad,2003,2.6,0,100,NA,11.44,NA,NA,NA,NA,NA,NA,6.4,NA,55.34,51.22,100,100,64,NA,0,4.01,68.8,11.44,2.01,82,55.34,-911,-911,-911,0,27.42,32.61,30.53
152,CHL,Chile,2003,98.6,55.9,38.99,40,87.47,35.92,53.08,32.93,12.23,100,26.46,88.4,71.63,59.47,45.94,100,96.04,84,34.65,68.85,61.12,94.81,87.47,58.51,61.49,54.26,35.92,30.55,100,68.85,80.27,55.89,65.64
156,CHN,China,2003,98.6,12.31,34.61,54,76.49,65.16,39.29,75,51.83,25.34,26.49,49.1,66.24,64.25,80.37,12.22,0,44,8.56,18.18,31.95,20.44,76.49,22.13,39.31,66.21,65.16,17.53,25.34,18.18,39.69,43.64,42.06
170,COL,Colombia,2003,94.2,26.43,13.74,56,58.31,43.49,64.68,36.3,48.1,26.24,19.35,82.5,82.05,89.05,76.54,100,98.56,84,48.26,4.6,45.45,93.69,58.31,35.94,48.87,75.91,43.49,33.81,26.24,4.6,62.64,39.45,48.73
174,COM,Comoros,2003,45.9,5.11,100,0,29.82,NA,NA,NA,NA,68.23,39.39,23.4,0,0,0,100,100,8,95.58,3.96,51.83,74.47,29.82,28.47,54,0,-911,67.49,68.23,3.96,44.25,23.02,31.51
178,COG,Congo,2003,25.8,1.42,NA,NA,21.41,59.88,55.48,90,0.01,47.23,0,16.7,88.53,55,55.34,89.61,67.99,52,0,0.18,18.7,58.1,21.41,10.06,52,66.29,59.88,0,47.23,0.18,29.86,38.91,35.29
188,CRI,Costa Rica,2003,96.2,50.83,100,100,86.7,38.46,46.55,34.42,38.81,19.87,25.62,89.1,74.46,94.44,89.28,100,100,68,48.56,0.9,58.82,96.37,86.7,54.82,84,89.55,38.46,37.09,19.87,0.9,79.3,42.12,56.99
384,CIV,Cote d'Ivoire,2003,53.4,2.2,100,67,24.06,49.3,48.32,53.16,41.59,0,13.72,19.9,57.94,100,100,100,96.04,52,49.53,0.6,24.98,71.98,24.06,13.59,76,81.23,49.3,31.62,0,0.6,36.54,39.75,38.47
191,HRV,Croatia,2003,100,76.81,25.98,NA,95.2,63.26,72.63,42.91,63.39,63.12,9.09,86.4,77.35,55.02,45.03,67.21,41.01,88,21.41,13.23,77.97,64.87,95.2,77.39,56.99,59.13,63.26,15.25,63.12,13.23,79.15,44.59,58.42
192,CUB,Cuba,2003,97.9,42.97,NA,50,89.26,16.93,0,14.87,23.47,100,10.45,93.1,78.59,36.57,51.31,100,100,76,49.34,9.19,46.21,97.7,89.26,44.59,76,54.12,16.93,29.89,100,9.19,77.18,36.85,52.98
196,CYP,Cyprus,2003,100,100,19.25,NA,95.69,61.92,64.92,46.81,57.34,35.07,0,95,31.08,100,100,94.14,68.35,76,62.61,9.44,100,85.83,95.69,100,47.63,77.03,61.92,31.3,35.07,9.44,93.84,46.12,65.21
203,CZE,Czech Republic,2003,100,99.92,12.31,NA,96.59,65.82,77.62,30.98,54.43,45.05,NA,95.8,NA,94.9,95.1,60.8,31.29,96,NA,75.68,95.97,62.63,96.59,97.95,54.16,94.9,65.82,-911,45.05,75.68,85.72,73.68,78.5
180,COD,Dem. Rep. Congo,2003,9.4,2.98,100,0,8.14,NA,NA,NA,NA,26.24,NA,3.5,NA,58.64,58.54,95.68,77.7,4,NA,0,3.27,58.96,8.14,3.13,52,43.94,-911,-911,26.24,0,23.41,24.94,24.33
208,DNK,Denmark,2003,100,100,11.24,NA,97.29,67.22,68.22,45.65,65.31,18.52,8.45,95,51.14,70.78,70.78,87.29,66.55,92,6.37,93.45,100,82.95,97.29,100,51.62,64.23,67.22,7.41,18.52,93.45,93.41,61.4,74.2
262,DJI,Djibouti,2003,47.2,17.74,NA,0,25.99,NA,NA,NA,NA,NA,0,87,61.78,0.01,0.01,100,99.28,4,0,0,33.27,95.43,25.99,25.5,4,15.45,-911,0,-911,0,48.97,6.25,23.34
212,DMA,Dominica,2003,88.9,33.03,100,100,69.05,27.95,44.51,25.36,NA,NA,0,85.7,0,80.06,85.12,100,100,12,0,2.99,54.92,95.23,69.05,43.98,56,66.29,27.95,0,-911,2.99,69.42,30.12,45.84
214,DOM,Dominican Republic,2003,93.8,30.74,100,100,74.84,44.06,90,39.28,45.65,5.79,32.2,83.9,98.96,75.78,97.03,100,100,88,50.35,5.9,33.62,94.63,74.84,32.18,94,92.94,44.06,41.28,5.79,5.9,67.22,45.13,53.97
218,ECU,Ecuador,2003,94.2,37.39,39.99,84,67.89,54.66,48.8,51.28,61.75,28.15,29.74,90.3,100,91.77,76.33,100,97.48,84,60.05,6.4,34.84,95.93,67.89,36.11,61.99,88.03,54.66,44.9,28.15,6.4,66.64,47.67,55.26
818,EGY,Egypt,2003,98.6,45.91,100,NA,57.53,61.05,25.37,74.42,35.25,NA,18.07,99.3,90.16,34.72,27.01,67.98,38.85,88,37,49.5,67.24,68.71,57.53,56.58,94,50.63,61.05,27.54,-911,49.5,60.94,53.05,56.21
222,SLV,El Salvador,2003,89.2,18.95,100,NA,62.48,58.24,50.76,44.52,85.44,9.9,21.69,68.9,0,0.46,0.17,100,99.64,60,41.71,0.62,33.96,89.51,62.48,26.46,80,0.21,58.24,31.7,9.9,0.62,59.48,22.93,37.55
226,GNQ,Equatorial Guinea,2003,26.9,44.16,NA,100,11.07,NA,NA,NA,NA,37.94,18.72,21.6,65.29,100,100,100,100,0,79.68,1.25,6.17,73.87,11.07,25.17,0,91.32,-911,49.2,37.94,1.25,36.7,42.48,40.17
232,ERI,Eritrea,2003,32.3,0,100,NA,37.68,NA,NA,NA,NA,NA,0,31.6,0,28.28,25.55,100,95.32,0,0,0,10.03,75.64,37.68,5.01,50,17.94,-911,0,-911,0,39.44,10.75,22.23
233,EST,Estonia,2003,100,60.98,14.3,NA,85.97,56.71,79.79,0,42.15,9.02,7.14,84.1,69.67,40.05,40.05,100,97.12,84,53.46,75.27,80.58,93.74,85.97,70.78,49.15,49.93,56.71,30.3,9.02,75.27,83.5,51.87,64.52
231,ETH,Ethiopia,2003,16,0,100,71,22.81,NA,NA,NA,NA,35.07,NA,4.8,NA,92.84,82.18,100,99.28,12,NA,0,0,68.03,22.81,0,56,83.38,-911,-911,35.07,0,30.28,41.77,37.18
242,FJI,Fiji,2003,53.9,30.35,100,40,68.78,65.71,21.24,67.16,NA,58.94,25,58.1,71.78,11.82,12.01,100,100,88,75,3.9,49.82,86.03,68.78,40.09,94,33.9,65.71,50,58.94,3.9,64.97,41.47,50.87
246,FIN,Finland,2003,100,100,9.21,NA,100,62.24,62.1,37.12,62.75,11.77,15.49,95,83.67,48.98,49.26,100,100,96,51.03,84.25,100,98.33,100,100,52.61,60.64,62.24,33.26,11.77,84.25,99.44,58.91,75.13
250,FRA,France,2003,100,100,11.07,0,97.15,49.83,55.72,43.07,38.23,37.94,6.45,95,40.36,72.79,81.03,87.9,68.71,84,0,83.8,100,83.87,97.15,100,47.53,48.55,49.83,3.23,37.94,83.8,93.67,52.04,68.69
266,GAB,Gabon,2003,76.4,6.02,NA,NA,31.2,56.67,90,79.52,1.77,58.94,40.22,67,77.49,86.49,84.84,100,98.56,4,30.15,0,35.24,88.52,31.2,20.63,4,82.94,56.67,35.18,58.94,0,46.79,44.52,45.42
270,GMB,Gambia,2003,33.1,19.62,100,NA,17.04,NA,NA,NA,NA,NA,0,5.5,52.56,23.89,34.63,100,100,76,0,0.4,34.43,68.5,17.04,27.03,88,37.02,-911,0,-911,0.4,37.52,21.16,27.71
268,GEO,Georgia,2003,100,59.26,100,NA,77.95,45.43,40.32,42.22,51.9,84.12,0,51.9,0,44.53,44.24,92.68,74.82,4,0,0,46.3,73.13,77.95,52.78,52,29.59,45.43,0,84.12,0,67.96,29.77,45.04
276,DEU,Germany,2003,100,100,9.41,NA,97.54,62.77,65.24,27.82,58.26,31.35,12.82,95,100,100,100,69.64,39.21,92,17.74,95.18,100,67.95,97.54,100,50.7,100,62.77,15.28,31.35,95.18,88.49,71.68,78.41
288,GHA,Ghana,2003,49.8,0,100,0,29.18,27.3,70.71,36.71,8.41,10.81,31.12,11.1,0,78.03,59.02,100,95.68,84,36.92,10.25,22.75,68.93,29.18,11.37,92,34.26,27.3,34.02,10.81,10.25,36.49,27.03,30.82
300,GRC,Greece,2003,100,80.46,8.52,0,99.25,59.79,60.38,33.91,61.66,22.83,26.2,95,73.08,60.61,60.02,83.37,60.79,76,34.63,87.33,94.67,79.72,99.25,87.56,42.26,48.43,59.79,30.42,22.83,87.33,88.84,56.33,69.33
308,GRD,Grenada,2003,85.9,49.81,100,0,71.22,4.14,22.86,0,NA,NA,0,92.3,0,11.18,3.77,100,100,0,0,11.37,54.04,97.43,71.22,51.93,50,3.74,4.14,0,-911,11.37,73.53,8.12,34.28
320,GTM,Guatemala,2003,79.9,25.85,100,20,54.05,64.18,60,56.98,78.52,0,17.86,41.6,40.86,78.92,48.79,100,97.48,80,35.95,5.37,40.8,79.69,54.05,33.32,90,47.14,64.18,26.91,0,5.37,55.69,36.37,44.1
324,GIN,Guinea,2003,17.2,0.35,100,100,13.64,NA,NA,NA,NA,17.25,12.34,2.3,0,39.78,24.24,100,93.17,80,27.33,0.75,15.2,65.16,13.64,7.78,90,41,-911,19.84,17.25,0.75,28.86,24.86,26.46
624,GNB,Guinea-Bissau,2003,54.9,0,100,NA,11.46,NA,NA,NA,NA,13.81,6.17,2.7,NA,89.87,99.36,100,99.28,4,43.23,0,9.32,67.33,11.46,4.66,52,89.87,-911,24.7,13.81,0,27.82,38.56,34.26
328,GUY,Guyana,2003,75.9,32.17,100,NA,57.72,0.64,42.62,0,NA,63.12,40,87.4,0,12.2,10.58,100,100,72,29.13,0,43.56,95.8,57.72,37.87,86,7.59,0.64,34.57,63.12,0,63.8,16.13,35.2
332,HTI,Haiti,2003,31.9,2.67,100,0,26.9,NA,NA,NA,NA,23.64,0,6.9,0,1.59,2.76,100,100,4,0,0,12.58,68.97,26.9,7.63,52,1.09,-911,0,23.64,0,34.5,6.98,17.99
340,HND,Honduras,2003,78.2,22.47,100,80,48.15,48.29,43.61,50.93,43.04,6.17,3.57,44.1,65.41,82.16,79.69,100,98.56,76,44.79,15.54,30.97,80.89,48.15,26.72,88,76.81,48.29,24.18,6.17,15.54,51.92,42.6,46.32
348,HUN,Hungary,2003,100,99.99,9.46,NA,92.53,66.87,75.68,44.03,73.08,100,NA,98.5,NA,29.57,29.57,59.39,28.42,84,NA,58.62,99.27,62.1,92.53,99.63,46.73,29.57,66.87,-911,100,58.62,84.75,56.78,67.97
352,ISL,Iceland,2003,100,100,0,NA,99.2,71.31,57.21,42.29,99.77,NA,12.7,95,68.15,58.52,75.3,100,100,96,24.77,51.94,100,98.33,99.2,100,48,67.32,71.31,18.74,-911,51.94,99.18,57.68,74.28
356,IND,India,2003,65.9,3.94,23.26,32,40.87,35.24,51.47,26.89,51.91,35.07,23.08,32.9,60.79,27.61,36.33,42.52,15.83,84,19.18,10.49,31.62,30.41,40.87,17.78,53.63,39.18,35.24,21.13,35.07,10.49,29.69,29.53,29.59
360,IDN,Indonesia,2003,89.8,12.16,25.01,54,58.9,45.25,53.88,42.98,49.45,7.75,48.06,42.2,80.51,78.42,85.22,100,87.41,76,25.08,0.02,26.52,76.54,58.9,19.34,50.5,74.54,45.25,36.57,7.75,0.02,51.59,36.91,42.78
364,IRN,Iran,2003,98,50.23,100,0,53.38,36.73,28.76,32.13,46.18,84.12,39.8,97.9,73.54,40.3,34.39,97.98,81.29,76,27.56,2.77,52.75,92.39,53.38,51.49,88,37.06,36.73,33.68,84.12,2.77,65.75,35.32,47.49
368,IRQ,Iraq,2003,95.2,29.25,100,NA,62.22,36.03,14.6,37.84,37.02,NA,NA,97.2,NA,0,0,88.01,66.91,0,NA,8.29,28.46,84.04,62.22,28.86,50,0,36.03,-911,-911,8.29,58.37,16.98,33.53
372,IRL,Ireland,2003,100,83.81,2.51,NA,96.5,75.01,70.69,6.08,84.84,100,18.89,95,35.49,6.75,6.75,100,99.28,88,25.79,87.47,96.56,98.09,96.5,90.18,45.26,16.33,75.01,22.34,100,87.47,94.92,59.2,73.49
376,ISR,Israel,2003,100,100,26.43,0,93.6,41.86,31.85,38.6,61.48,NA,0,95,42.56,70.33,37.14,92.13,67.63,4,0,88.4,100,84.92,93.6,100,15.22,37.51,41.86,0,-911,88.4,92.84,47.45,65.6
380,ITA,Italy,2003,100,27.03,13.91,100,100,63.41,53.69,62.07,82.59,55.41,24.35,95,93.05,58.17,57.78,68.36,46.76,80,36.4,91.44,100,70.04,100,63.51,46.95,77.25,63.41,30.38,55.41,91.44,77.85,68.95,72.51
388,JAM,Jamaica,2003,88.5,31.68,100,100,66.88,76.98,16.38,90,60.32,18.52,0,80.6,75.05,81.08,95.61,100,100,84,0,10,51.18,93.53,66.88,41.43,92,87.94,76.98,0,18.52,10,67.28,50.18,57.02
392,JPN,Japan,2003,100,100,0,43,95.09,43.54,43.59,34.45,43.51,55.41,12.04,95,72.56,87.8,90.78,82.19,59.35,92,29.12,71.26,100,78.85,95.09,100,46,73.53,43.54,20.58,55.41,71.26,91.31,56.98,70.71
400,JOR,Jordan,2003,99.7,73.26,NA,NA,73.89,65.68,69.19,65.47,65.75,NA,NA,97.9,NA,8.33,6.69,98.53,84.89,76,NA,42.3,64.07,93.77,73.89,68.67,76,8.33,65.68,-911,-911,42.3,78.78,41.1,56.17
398,KAZ,Kazakhstan,2003,97.9,68.88,100,NA,62.48,43.49,29.46,39.81,59.37,74.82,NA,85.4,NA,14.11,19.58,100,97.48,44,NA,30.5,58.39,94.29,62.48,63.63,72,14.11,43.49,-911,74.82,30.5,73.47,36.79,51.46
404,KEN,Kenya,2003,17.4,3.77,31.37,50,27.34,NA,NA,NA,NA,15.46,8.6,20,74.29,69.25,62.75,100,100,20,67.56,0.52,7.9,73.33,27.34,5.83,25.68,64.07,-911,38.08,15.46,0.52,35.5,30.38,32.43
296,KIR,Kiribati,2003,53.9,6.39,100,NA,47.86,NA,NA,NA,NA,NA,20.35,47.7,42.04,100,100,100,100,4,66.76,27.06,11.54,82.57,47.86,8.96,52,80.68,-911,43.56,-911,27.06,46.46,52.14,49.87
414,KWT,Kuwait,2003,91.9,100,NA,NA,77.51,42.23,40.39,0,46.4,NA,0,95,0,11.71,11.71,90.46,67.99,84,0,43,83.38,84.48,77.51,91.69,84,7.8,42.23,0,-911,43,84.56,30.51,52.13
