code,iso,country,year,ACCESS,ACSAT,AGSUB,AZE,CHMORT,CLIMATE,CO2GDPd1,CO2GDPd2,CO2KWH,FORCH,FSOC,HAP,MPAEEZ,PACOVD,PACOVW,PM25,PM25EXBL,POPS,TCEEZ,WASTECXN,WATSUP,EH_AirQuality,EH_HealthImpacts,EH_WaterSanitation,EV_Agriculture,EV_BiodiversityHabitat,EV_ClimateEnergy,EV_Fisheries,EV_Forests,EV_WaterResources,EH,EV,EPI
417,KGZ,Kyrgyzstan,2003,100,54.06,100,0,57.27,NA,NA,NA,NA,68.23,NA,61.1,NA,20.21,21.83,100,93.88,80,NA,4.2,32.25,84.99,57.27,43.16,90,15.77,-911,-911,68.23,4.2,61.81,25.1,39.78
418,LAO,Laos,2003,52,6.92,100,NA,43.46,NA,NA,NA,NA,13.28,NA,4.7,NA,93.85,96.92,80.31,56.83,52,NA,0,6.85,47.28,43.46,6.88,76,93.85,-911,-911,13.28,0,32.54,43.99,39.41
428,LVA,Latvia,2003,100,30.34,13.88,NA,82.81,53.27,66.42,0,62.58,3.3,0,89.4,85.5,90.32,90.32,91.97,73.02,84,0,49.62,77.09,84.8,82.81,53.72,48.94,88.71,53.27,0,3.3,49.62,73.77,50.68,59.92
422,LBN,Lebanon,2003,96.5,77.14,100,NA,84.14,40.43,68.34,12.17,56.53,74.82,0,100,0,2.56,2.56,90.3,67.63,80,0,15.08,100,85.98,84.14,88.57,90,1.71,40.43,0,74.82,15.08,86.23,26.29,50.26
426,LSO,Lesotho,2003,8.6,3.11,100,NA,28.98,NA,NA,NA,NA,NA,NA,39,NA,1.3,1.3,100,100,12,NA,0.3,25.83,79.67,28.98,14.47,56,1.3,-911,-911,-911,0.3,41.04,5.82,19.91
430,LBR,Liberia,2003,1.9,0,100,0,23.35,NA,NA,NA,NA,20.58,14.23,2,0,10.35,6.19,100,99.64,92,48.86,0,14.22,67.21,23.35,7.11,96,4.13,-911,31.54,20.58,0,32.56,14.73,21.86
434,LBY,Libya,2003,100,66.53,NA,NA,75.84,46.61,59.07,8.59,60.08,NA,17.58,99.3,0,0.63,2.03,97.15,81.29,0,54.68,18.08,7.88,92.58,75.84,37.21,0,0.89,46.61,36.13,-911,18.08,68.54,22.23,40.76
440,LTU,Lithuania,2003,100,40.32,10.64,NA,84.59,51.02,70.02,17.71,42.59,23.64,0,88.8,90.13,69.07,69.07,82.28,57.19,88,0,45.82,47.14,76.09,84.59,43.73,49.32,76.09,51.02,0,23.64,45.82,68.14,48.06,56.09
442,LUX,Luxembourg,2003,100,100,8.51,NA,94.7,56.75,65.21,54.4,39.86,33.76,NA,95,NA,100,100,83.99,63.31,48,NA,95,100,80.77,94.7,100,28.26,100,56.75,-911,33.76,95,91.82,75.25,81.88
807,MKD,Macedonia,2003,96.2,46.08,100,NA,100,54.41,90,53.19,53.4,25.34,NA,62.8,NA,19.95,29.43,68.17,41.01,76,NA,3.74,86.19,57.33,100,66.13,88,19.95,54.41,-911,25.34,3.74,74.49,29.4,47.43
450,MDG,Madagascar,2003,11.9,0,19.71,43,32.23,NA,NA,NA,NA,7.75,0,2,40.85,17.97,16.75,100,100,64,0,0.53,1.6,67.33,32.23,0.8,41.86,29.65,-911,0,7.75,0.53,33.45,13.88,21.71
454,MWI,Malawi,2003,6.2,10.89,100,100,18.67,NA,NA,NA,NA,0,NA,2.3,NA,94.62,72.89,100,100,68,NA,0,16.41,67.43,18.67,13.65,84,87.81,-911,-911,0,0,33.25,40.24,37.44
458,MYS,Malaysia,2003,96.9,57.91,63.9,100,86.22,40.24,37.59,49.44,31.68,1.68,56.84,94.4,73.49,100,100,100,88.13,80,13.44,8.64,79.07,94.18,86.22,68.49,71.95,93.37,40.24,35.14,1.68,8.64,82.96,42.84,58.89
466,MLI,Mali,2003,17,1.34,100,NA,5.22,NA,NA,NA,NA,NA,NA,3.4,NA,14.3,19.92,100,100,16,NA,0,6.14,67.8,5.22,3.74,58,14.3,-911,-911,-911,0,25.59,11.77,17.3
470,MLT,Malta,2003,100,100,20.75,NA,83.75,55.32,52.53,60.01,59.41,NA,0,95,42.88,100,100,100,97.12,4,0,37.01,100,97.37,83.75,100,12.37,80.96,55.32,0,-911,37.01,93.71,48.82,66.78
478,MRT,Mauritania,2003,15.9,2.27,100,NA,24.76,NA,NA,NA,NA,NA,11.62,35,92.2,3.16,2.54,100,100,4,30.25,0,2.85,78.33,24.76,2.56,52,32.63,-911,20.93,-911,0,35.22,19.77,25.95
480,MUS,Mauritius,2003,99.3,45.38,NA,100,80.54,29.91,24.23,32.39,NA,100,52.59,95.1,18.17,28.32,28.32,100,100,48,77.43,5.44,88.49,98.37,80.54,66.94,48,43.7,29.91,65.01,100,5.44,81.95,38.66,55.98
484,MEX,Mexico,2003,98.3,29.86,41.07,37,71.5,51.35,60.05,27.12,73.66,19.87,9.19,83.2,80.19,56.25,59.36,90.67,69.06,80,32.44,37.45,43.07,80.98,71.5,36.47,60.54,58.2,51.35,20.82,19.87,37.45,62.98,43.85,51.5
498,MDA,Moldova,2003,96.2,32.25,100,NA,70.71,63.16,81.55,49.64,90,100,NA,84.1,NA,7.51,7.14,71.38,44.6,40,NA,34.15,53.45,66.69,70.71,42.85,70,7.51,63.16,-911,100,34.15,60.08,44.12,50.5
496,MNG,Mongolia,2003,83.9,12.15,100,100,57.37,25.06,69.66,9.81,54.19,0,NA,25.9,NA,69.27,59.41,100,99.64,36,NA,19.8,19.32,75.18,57.37,15.74,68,73.25,25.06,-911,0,19.8,49.43,36.59,41.72
499,MNE,Montenegro,2003,100,46.17,100,NA,94.63,47.4,45.27,51.33,41.59,100,0,67.1,0,77.82,77,94.19,74.82,60,0,5.1,73.23,78.7,94.63,59.7,80,51.6,47.4,0,100,5.1,77.68,40.03,55.09
504,MAR,Morocco,2003,79.4,20.72,2.98,NA,57,49.4,45.9,44.54,59.1,100,32.89,93.1,48.64,15.11,4.32,100,97.84,76,20.49,39.39,26.19,96.98,57,23.45,39.49,22.69,49.4,26.69,100,39.39,59.14,42.52,49.17
508,MOZ,Mozambique,2003,9.4,0.35,30.19,0,16.31,NA,NA,NA,NA,3.99,16.67,2.9,66.38,90.84,95.44,100,100,76,43.97,2.5,2.55,67.63,16.31,1.45,53.1,63.17,-911,30.32,3.99,2.5,28.46,30,29.39
104,MMR,Myanmar,2003,47.6,20.53,100,0,39.72,NA,NA,NA,NA,24.47,0,5.9,52.61,22,20.74,100,87.05,48,0,0,18.99,64.32,39.72,19.76,74,23.84,-911,0,24.47,0,41.26,16.14,26.19
516,NAM,Namibia,2003,39.1,4.36,100,NA,42.49,0.54,9.29,0,0,NA,21.57,39.4,41.24,100,100,100,96.76,0,30.44,13,33.46,78.72,42.49,18.91,50,80.41,0.54,26,-911,13,46.71,31.77,37.74
524,NPL,Nepal,2003,73.9,2.98,100,NA,42.03,NA,NA,NA,NA,63.12,NA,21.5,NA,61.79,42.63,44.07,11.87,76,NA,0,27.38,25.81,42.03,15.18,88,61.79,-911,-911,63.12,0,27.67,40.25,35.22
528,NLD,Netherlands,2003,100,100,8.05,NA,96.46,53.32,51.32,23.74,57.54,33.76,4.75,95,84.08,82.76,82.76,70.68,35.25,96,0,98.82,100,66.98,96.46,100,52.02,83.2,53.32,2.38,33.76,98.82,87.81,65.05,74.15
554,NZL,New Zealand,2003,100,42.55,44.84,36,91.92,62.94,63.47,35.01,63.15,100,16.04,95,63.15,83.93,84.27,100,100,88,0,77.9,100,98.33,91.92,71.28,66.42,66.84,62.94,8.02,100,77.9,87.18,66.04,74.5
558,NIC,Nicaragua,2003,73.3,11.7,100,NA,65.61,46.82,51.87,37.24,65.96,0,38.36,39,92.01,91.1,91.91,100,100,16,35.43,8.4,29.1,79.67,65.61,20.4,58,91.67,46.82,36.89,0,8.4,55.23,43.31,48.08
562,NER,Niger,2003,7.6,0,100,NA,3.54,NA,NA,NA,NA,NA,NA,2.6,NA,41.56,36.55,100,99.64,48,NA,0,3.25,67.41,3.54,1.62,74,41.56,-911,-911,-911,0,24.19,25.62,25.05
566,NGA,Nigeria,2003,45.9,5.63,100,50,13.11,70.55,90,90,31.66,29.16,32.43,27.4,45.96,75.96,58.22,100,89.21,76,23.69,1.08,9.11,72.2,13.11,7.37,88,57.54,70.55,28.06,29.16,1.08,30.89,42.42,37.81
578,NOR,Norway,2003,100,100,0,NA,96.86,75.65,65.82,15.48,95.33,32.52,10.49,95,57.28,65.95,67.25,100,100,92,28.76,77.05,100,98.33,96.86,100,46,63.49,75.65,19.63,32.52,77.05,98.4,61.56,76.3
512,OMN,Oman,2003,91.9,49.63,NA,0,77.46,21.64,0,67.9,49.9,NA,24.11,95,53.4,61.74,53.99,100,97.12,16,37.71,13.4,35.39,97.37,77.46,42.51,16,42.28,21.64,30.91,-911,13.4,72.45,25.8,44.46
586,PAK,Pakistan,2003,83.3,8.09,100,0,49.43,44.33,38.83,43.56,45.87,43.06,29.88,29,56.2,58.4,51.11,35.24,0,40,23.33,3.52,40.78,21.41,49.43,24.44,70,41.43,44.33,26.6,43.06,3.52,31.76,32.78,32.38
585,PLW,Palau,2003,53.9,51.08,NA,NA,70.14,1.02,2.42,0,NA,NA,24.66,99.3,0,65.4,65.4,100,100,4,100,40,51.83,99.77,70.14,51.45,4,43.6,1.02,62.33,-911,40,73.79,30.65,47.91
591,PAN,Panama,2003,85.9,21.21,NA,100,67.66,52.82,71.48,32.83,60.36,14.35,21.05,80.6,78.87,92.44,76.52,100,100,92,33.04,20.15,46.71,93.53,67.66,33.96,92,86.96,52.82,27.05,14.35,20.15,65.05,48.72,55.25
598,PNG,Papua New Guinea,2003,12.2,1.29,100,14,40.89,89.98,78.61,90,NA,45.05,43.01,20,61.96,14.23,12.52,100,100,12,75.32,0,0.09,73.33,40.89,0.69,56,25.68,89.98,59.16,45.05,0,38.31,42.14,40.6
600,PRY,Paraguay,2003,93.5,18.95,100,NA,61.2,44.09,46.91,16.3,98.84,0,NA,50.3,NA,31.17,31.44,100,100,76,NA,0.16,26.78,83.43,61.2,22.86,88,31.17,44.09,-911,0,0.16,55.83,25.84,37.84
604,PER,Peru,2003,75.9,19.94,100,56,48.88,16.71,41.91,23.2,0,32.52,16.11,55.6,66.05,55.06,48.61,100,87.77,76,37.52,20.98,29.05,81.12,48.88,24.49,88,56.43,16.71,26.81,32.52,20.98,51.5,33.86,40.92
608,PHL,Philippines,2003,74.6,21.67,25.02,40,57.69,35.73,78.85,30.28,46.15,31.35,34.73,47.9,78.05,63.88,76.24,100,94.6,64,26.66,0.53,41.85,80.83,57.69,31.76,44.51,64.54,35.73,30.7,31.35,0.53,56.76,33.63,42.88
616,POL,Poland,2003,100,45.12,100,NA,94.5,60.53,77.14,46.79,48.99,58.94,23.61,98.5,75.28,100,100,55.11,26.62,88,31.26,60.73,73.66,60.08,94.5,59.39,94,91.76,60.53,27.43,58.94,60.73,71.32,66.59,68.48
620,PRT,Portugal,2003,100,81.74,14.59,100,91.57,80.68,78.41,50.93,90,7.75,13.65,95,55.69,48.24,48.14,100,88.49,84,41.42,70.33,77.43,94.5,91.57,79.59,49.29,63.02,80.68,27.53,7.75,70.33,88.55,59.5,71.12
634,QAT,Qatar,2003,91.9,100,NA,NA,84.99,70.93,61.38,79.08,90,NA,0,98.6,0,12.7,12.7,100,80.22,76,0,67.32,100,92.94,84.99,100,76,8.47,70.93,0,-911,67.32,92.64,44.98,64.04
642,ROU,Romania,2003,100,24.58,4.73,NA,78.09,62.82,90,60.61,51.58,45.05,0,77.4,99.26,28.26,34.4,65.97,34.17,84,0,13.05,36.4,59.18,78.09,30.49,44.36,53.97,62.82,0,45.05,13.05,55.92,39.19,45.88
643,RUS,Russia,2003,100,24.23,25.09,0,75.71,61.02,90,26.94,47.77,35.07,3.62,97.9,87.99,60.88,64.02,99.51,82.37,4,7.88,21.5,59.73,93.26,75.71,41.98,14.55,53.22,61.02,5.75,35.07,21.5,70.32,38.74,51.37
646,RWA,Rwanda,2003,7.5,12.59,100,NA,19.58,NA,NA,NA,NA,45.05,NA,2,NA,56.32,59.76,100,93.88,20,NA,0,15.71,65.29,19.58,14.15,60,56.32,-911,-911,45.05,0,33.01,33.21,33.13
682,SAU,Saudi Arabia,2003,91.9,79.42,NA,NA,80.53,46.63,45.83,44.12,48.49,NA,31.45,95,81.1,100,100,100,87.41,84,0,28.54,61.54,94.14,80.53,70.48,84,93.7,46.63,15.72,-911,28.54,81.71,53.32,64.68
686,SEN,Senegal,2003,43,10.01,68.77,NA,19.95,NA,NA,NA,NA,NA,24.53,39.2,69.55,99.49,79.27,100,100,12,20.57,2.06,16.24,79.73,19.95,13.12,40.39,82.77,-911,22.55,-911,2.06,37.6,39.2,38.56
688,SRB,Serbia,2003,100,65.26,100,NA,80.62,62.92,76.57,55.3,75.2,100,NA,62.4,NA,99.78,99.12,68.21,39.93,84,NA,8.79,89.06,56.84,80.62,77.16,92,99.78,62.92,-911,100,8.79,71.54,63.86,66.93
690,SYC,Seychelles,2003,26.9,69.53,NA,100,79.15,26.83,22.14,33.06,NA,NA,15.73,95.1,42.26,75.01,72.4,100,100,40,95.48,3.96,62.67,98.37,79.15,66.1,40,72.42,26.83,55.61,-911,3.96,81.2,37.07,54.72
694,SLE,Sierra Leone,2003,9.9,0,100,NA,6.62,NA,NA,NA,NA,18.52,18.37,4.1,0,25.62,4.1,100,94.96,12,33.38,0,5.58,66.35,6.62,2.79,56,9.91,-911,25.87,18.52,0,25.25,12.96,17.88
702,SGP,Singapore,2003,70.2,96.99,NA,NA,99.47,86.85,90,0,81.37,NA,0,95,82.04,28.47,28.47,100,100,88,0,99.65,100,98.33,99.47,98.49,88,46.33,86.85,0,-911,99.65,98.77,69.56,81.24
703,SVK,Slovakia,2003,100,94.98,12.18,NA,88.73,72.48,90,39.14,53.21,21.31,NA,95.1,NA,84.32,91.1,65.51,36.69,88,NA,57.64,96.92,65.77,88.73,95.95,50.09,84.32,72.48,-911,21.31,57.64,83.48,64.72,72.22
705,SVN,Slovenia,2003,100,100,0,NA,98.88,54.59,54.68,21.68,58.47,45.05,NA,90.4,NA,69.88,54.6,66.23,34.17,84,NA,53.99,91.98,63.6,98.88,95.99,42,69.88,54.59,-911,45.05,53.99,86.16,56.91,68.61
90,SLB,Solomon Islands,2003,16.9,3.37,100,0,44.77,NA,NA,NA,NA,35.07,46.15,11.4,38.64,3.36,3.36,100,100,0,84.39,0,25.53,70.47,44.77,14.45,50,11.34,-911,65.27,35.07,0,43.23,20.49,29.59
706,SOM,Somalia,2003,26.9,2.18,100,0,14.41,NA,NA,NA,NA,NA,0,2.9,0,3.43,3.56,100,95.68,0,0,3.96,0,66.19,14.41,1.09,50,1.75,-911,0,-911,3.96,27.23,6.04,14.52
710,ZAF,South Africa,2003,71.1,23.29,42.29,75,39.32,49.87,52.04,56.54,38.54,100,9.62,78,59.47,38.22,42.62,100,100,80,0,27.86,38.63,92.67,39.32,30.96,61.14,53.83,49.87,4.81,100,27.86,54.32,46.43,49.58
410,KOR,South Korea,2003,90.9,100,0,NA,90.67,41.55,43.55,11.91,41.53,33.76,8.05,100,78.45,25.73,25.73,50.76,22.66,68,19.97,83.68,57.38,57.81,90.67,78.69,34,43.31,41.55,14.01,33.76,83.68,75.72,48.61,59.46
724,ESP,Spain,2003,100,99.6,14.83,NA,92.99,81.84,77.96,69.8,89.97,45.05,22.58,95,73.21,50.34,46.11,100,85.61,84,28.39,92.83,98.92,93.54,92.99,99.26,49.42,56.55,81.84,25.48,45.05,92.83,95.26,67.33,78.5
144,LKA,Sri Lanka,2003,82.2,34.13,42.8,35,76.53,54.62,76.3,49.27,64.84,33.76,26.47,21.5,53.45,85.21,97.14,100,99.64,76,70.49,0,30.53,73.71,76.53,32.33,59.4,67.7,54.62,48.48,33.76,0,60.86,41.77,49.41
736,SDN,Sudan,2003,26.2,2.88,100,NA,25.27,NA,NA,NA,NA,NA,25.78,11.2,40.28,5.77,2.81,100,100,76,39.17,0,10.9,70.4,25.27,6.89,88,16.29,-911,32.48,-911,0,34.19,18.03,24.49
740,SUR,Suriname,2003,100,33.68,100,NA,59.4,52.76,82.78,40.15,NA,63.12,23.08,83.1,83.67,57.55,83.9,100,100,72,30.6,0.01,43.27,94.37,59.4,38.47,86,75.04,52.76,26.84,63.12,0.01,64.08,45.25,52.78
748,SWZ,Swaziland,2003,32.9,13.39,100,NA,23.55,14.04,68.53,13.59,NA,52.35,NA,38,NA,17.69,17.41,100,100,4,NA,55.5,9.47,79.33,23.55,11.43,52,17.69,14.04,-911,52.35,55.5,38.1,32.93,35
752,SWE,Sweden,2003,100,100,8.96,NA,100,77.34,77.67,29.51,76.93,14.35,8.16,95,88.54,44.69,47.9,100,95.32,92,37.14,87.86,100,96.77,100,100,50.48,60.37,77.34,22.65,14.35,87.86,98.92,62.62,77.14
756,CHE,Switzerland,2003,100,100,0,NA,97.76,78.14,67.91,38.47,98.63,49.65,NA,95,NA,97.54,98.89,77.78,53.6,92,NA,96.95,100,75.46,97.76,100,46,97.54,78.14,-911,49.65,96.95,91.07,83.8,86.71
760,SYR,Syria,2003,88.8,47.37,100,NA,78.2,59.1,35.2,69.32,39.05,3.3,0,96.5,63.28,3.76,3.28,80.62,58.27,76,0,82.17,38.95,78.47,78.2,43.16,88,23.44,59.1,0,3.3,82.17,66.61,45.91,54.19
999,TWN,Taiwan,2003,100,100,0,NA,87.88,57.69,64.79,46.67,48.45,49.65,21.51,100,47.54,67.65,67.65,76.61,52.16,72,36.35,4.59,100,76.26,87.88,100,36,60.95,57.69,28.93,49.65,4.59,88.05,40.47,59.5
762,TJK,Tajikistan,2003,99.3,49.71,100,NA,40.18,NA,NA,NA,NA,NA,NA,48.5,NA,24.28,33.94,91.7,73.74,44,NA,2.25,12.25,71.31,40.18,30.98,72,24.28,-911,-911,-911,2.25,47.49,18.61,30.16
834,TZA,Tanzania,2003,10.8,0,100,35,23.82,NA,NA,NA,NA,14.9,33.96,4.6,81.91,99.72,99.44,100,100,56,50,0.42,7.74,68.2,23.82,3.87,78,79.02,-911,41.98,14.9,0.42,31.96,39.26,36.34
764,THA,Thailand,2003,97.2,54.99,71.66,NA,83.18,46.05,42.41,42.91,52.4,25.34,58.33,62.1,82.35,74.14,47.62,84.23,59.35,76,14.83,16,50.98,68.56,83.18,52.98,73.83,68.04,46.05,36.58,25.34,16,68.24,42.4,52.74
626,TLS,Timor-Leste,2003,35.2,7.05,100,NA,37,NA,NA,NA,NA,31.35,34.01,8,0,20.16,20.16,100,100,0,98.92,0.3,9.96,69.33,37,8.51,50,13.44,-911,66.46,31.35,0.3,38.28,20.96,27.89
768,TGO,Togo,2003,20.3,0,100,NA,21.43,NA,NA,NA,NA,28.15,0,3.2,0,66.28,66.41,100,93.88,76,0,0,8.08,65.69,21.43,4.04,88,44.23,-911,0,28.15,0,30.39,24.36,26.77
776,TON,Tonga,2003,87.8,53.39,100,NA,69.27,41.88,7.52,43.04,NA,NA,28.57,47.9,82.08,94.2,94.2,100,100,4,100,27.06,79.39,82.63,69.27,66.39,52,90.16,41.88,64.29,-911,27.06,72.76,54.22,61.64
780,TTO,Trinidad and Tobago,2003,96.2,51.38,NA,100,59.87,32.54,26.96,11.34,51.79,17.88,33.54,95.1,45.68,96.18,92.05,100,100,96,50.05,5.25,49.06,98.37,59.87,50.22,96,83.48,32.54,41.79,17.88,5.25,69.49,41.09,52.45
788,TUN,Tunisia,2003,96.5,36.93,100,NA,81.25,54.38,66.86,47.71,66.57,100,19.85,95.8,67.02,7.4,18.81,100,88.13,68,22.41,27.77,45.97,94.64,81.25,41.45,84,31.08,54.38,21.13,100,27.77,72.45,44.62,55.75
792,TUR,Turkey,2003,100,43.09,10.84,25,56.36,46.52,55.37,40.62,43.4,52.35,20.93,92.1,75.4,13.55,14.12,89.72,69.42,88,25.69,48.93,57.58,83.75,56.36,50.33,49.42,32.02,46.52,23.31,52.35,48.93,63.48,41.9,50.53
795,TKM,Turkmenistan,2003,100,80.08,100,NA,46.53,61.67,79.84,69.25,44.76,NA,NA,97.9,NA,17.86,21.94,100,97.84,0,NA,9.8,25.37,98.58,46.53,52.72,50,17.86,61.67,-911,-911,9.8,65.94,31.04,45
800,UGA,Uganda,2003,10.8,5.19,73.74,100,22.53,NA,NA,NA,NA,4.34,NA,3.3,NA,88.24,88.6,100,94.96,0,NA,0.56,11.94,66.09,22.53,8.57,36.87,91.31,-911,-911,4.34,0.56,32.4,38.84,36.26
804,UKR,Ukraine,2003,97.2,59.2,100,NA,76.41,27.78,90,17.52,45.9,32.52,9.77,92.1,81.82,20.17,22.39,71.81,42.81,60,38.26,14.7,68.39,68.91,76.41,63.8,80,41.46,27.78,24.02,32.52,14.7,69.7,30.64,46.27
784,ARE,United Arab Emirates,2003,91.9,72.4,NA,NA,90.42,33.86,16.44,0,69.12,NA,42.31,97.9,96.94,94.58,94.39,99.2,79.5,92,40.11,67.06,92.59,92.2,90.42,82.5,92,95.3,33.86,41.21,-911,67.06,88.37,64.2,73.87
826,GBR,United Kingdom,2003,100,100,9.2,0,97.47,54.24,57.37,24.81,48.64,43.06,0,95,80.1,100,100,85.59,65.47,88,0,97.93,100,82.02,97.47,100,48.6,70.02,54.24,0,43.06,97.93,93.16,62.28,74.64
840,USA,United States of America,2003,100,91.84,24.57,44,92.81,56.45,54.67,29.84,60.18,14.35,25.16,95,100,49.57,59.81,93.02,72.3,80,7.3,63.66,79.31,86.77,92.81,85.57,52.28,63.35,56.45,16.23,14.35,63.66,88.39,51.54,66.28
858,URY,Uruguay,2003,96.9,70.56,52.12,NA,78.09,24.51,18.47,60.86,10.73,100,23.28,97.2,0,0.02,0.02,100,100,24,21.35,6.67,78.03,99.07,78.09,74.29,38.06,0.02,24.51,22.31,100,6.67,83.82,21.93,46.69
860,UZB,Uzbekistan,2003,100,58.8,100,NA,53.42,51.9,90,51.49,52.61,55.41,NA,82.7,NA,12.87,23.24,98.28,81.29,0,NA,0,38.84,87.43,53.42,48.82,50,12.87,51.9,-911,55.41,0,63.22,26.92,41.44
548,VUT,Vanuatu,2003,20.5,10.29,100,NA,59.39,NA,NA,NA,NA,74.82,28.57,17.4,33.72,24.34,24.34,100,100,4,87.88,27.06,27.14,72.47,59.39,18.71,52,27.46,-911,58.23,74.82,27.06,50.19,39.38,43.7
862,VEN,Venezuela,2003,100,47.08,100,86,66.79,43.59,47.13,19.22,57.04,33.76,31.28,97.9,85.66,100,100,100,97.12,80,28.76,14.94,49.12,98.34,66.79,48.1,90,92.92,43.59,30.02,33.76,14.94,71.08,48.74,57.67
704,VNM,Viet Nam,2003,91.1,17.03,13.31,43,65.77,44.51,3.03,46.08,41.43,17.25,27.33,30,72.93,36.46,21.17,81.17,60.79,88,25.73,0.14,29.35,57.32,65.77,23.19,50.65,43.39,44.51,26.53,17.25,0.14,48.76,28.92,36.86
887,YEM,Yemen,2003,42.2,9.49,100,NA,34.17,NA,NA,NA,NA,NA,32.35,62.8,64.21,3.29,3.29,100,84.89,76,37.65,0.49,9.75,82.56,34.17,9.62,88,23.59,-911,35,-911,0.49,42.12,21.42,29.7
894,ZMB,Zambia,2003,17.6,8.3,100,NA,19.01,NA,NA,NA,NA,13.28,NA,14.2,NA,100,100,100,100,64,NA,4.2,9.01,71.4,19.01,8.65,82,100,-911,-911,13.28,4.2,33.02,48.43,42.26
716,ZWE,Zimbabwe,2003,34.9,8.05,100,100,31.35,NA,NA,NA,NA,23.64,NA,34,NA,99.74,98.96,100,100,4,NA,14.03,26.65,78,31.35,17.35,52,99.52,-911,-911,23.64,14.03,42.23,51.31,47.68